trialnr	timestamp	angle	event	targ_ang	cue_dir
36	2965.71563631	136	0	166	1
36	2999.0308276	137	0	166	1
36	3032.36038786	138	0	166	1
36	3065.68378998	139	0	166	1
36	3098.99956776	140	0	166	1
36	3132.32766179	141	0	166	1
36	3165.65311663	142	0	166	1
36	3198.95863085	143	0	166	1
36	3232.29610871	144	0	166	1
36	3265.62009732	145	0	166	1
36	3298.92649128	146	0	166	1
36	3332.26279615	147	0	166	1
36	3365.58795775	148	0	166	1
36	3398.89464495	149	0	166	1
36	3432.23124307	150	0	166	1
36	3465.55787088	151	0	166	1
36	3498.86749053	152	0	166	1
36	3532.20027647	153	0	166	1
36	3565.52309211	154	0	166	1
36	3598.83388473	155	0	166	1
36	3632.16637743	156	0	166	1
36	3665.492712	157	0	166	1
36	3698.80145191	158	0	166	1
36	3732.1371703	159	0	166	1
36	3765.45969269	159	0	166	1
36	3798.79394486	159	0	166	1
36	3848.75661486	159	0	166	1
36	3882.08734809	159	0	166	1
36	3915.41016373	159	0	166	1
36	3948.73063341	159	0	166	1
36	3982.04435848	159	0	166	1
36	4015.38330255	159	0	166	1
36	4048.7028925	159	0	166	1
36	4082.00899322	159	0	166	1
36	4115.35732111	159	0	166	1
36	4148.66870022	159	0	166	1
36	4181.97568066	159	0	166	1
36	4215.31433149	159	0	166	1
36	4248.64301202	159	0	166	1
36	4281.96524117	159	0	166	1
36	4315.28101894	159	0	166	1
36	4348.60706027	159	0	166	1
36	4381.91609342	159	0	166	1
36	4415.25269154	159	0	166	1
36	4448.57755989	159	0	166	1
37	0.0	90	0	67	-1
37	99.956130653	90	0	67	-1
37	133.274840871	90	0	67	-1
37	166.581528073	90	0	67	-1
37	199.914607261	90	0	67	-1
37	233.241821563	90	0	67	-1
37	266.548508765	90	0	67	-1
37	299.88686635	90	0	67	-1
37	333.211734698	90	0	67	-1
37	366.516955678	90	0	67	-1
37	399.851794332	90	0	67	-1
37	433.180181612	90	0	67	-1
37	466.490680989	90	0	67	-1
37	499.824053422	90	0	67	-1
37	533.145109594	90	0	67	-1
37	566.472030652	90	0	67	-1
37	599.808042283	90	0	67	-1
37	633.115902462	90	0	67	-1
37	666.432266726	90	0	67	-1
37	699.758601295	90	0	67	-1
37	733.084349376	90	0	67	-1
37	766.408337991	90	0	67	-1
37	799.711799505	90	0	67	-1
37	833.054555756	90	0	67	-1
37	866.377371393	90	0	67	-1
37	899.685231572	90	0	67	-1
37	933.022709425	90	0	67	-1
37	966.342299375	90	0	67	-1
37	999.650159554	89	0	67	-1
37	1066.32130308	88	0	67	-1
37	1099.6247646	87	0	67	-1
37	1132.96488165	86	0	67	-1
37	1166.28916351	85	0	67	-1
37	1199.5885196	84	0	67	-1
37	1232.92453123	83	0	67	-1
37	1266.25555771	82	0	67	-1
37	1299.5628314	81	0	67	-1
37	1332.90558765	80	0	67	-1
37	1366.22165867	79	0	67	-1
37	1399.53010534	78	0	67	-1
37	1432.86347777	77	0	67	-1
37	1466.1921583	76	0	67	-1
37	1499.5088158	75	0	67	-1
37	1532.83485713	74	0	67	-1
37	1566.15415383	73	0	67	-1
37	1599.49280466	72	0	67	-1
37	1632.78922832	71	0	67	-1
37	1666.12406697	70	0	67	-1
37	1699.43515284	69	0	67	-1
37	1732.75767523	68	0	67	-1
37	1766.09456659	67	0	67	-1
37	1799.40272002	66	0	67	-1
37	1832.72700188	65	0	67	-1
37	1866.06213377	65	0	67	-1
37	1899.38143048	65	0	67	-1
37	1932.70893803	65	0	67	-1
37	1966.0220766	65	0	67	-1
37	1999.35017064	65	0	67	-1
37	2032.65832406	65	0	67	-1
37	2065.99462894	65	0	67	-1
37	2099.32096351	65	0	67	-1
37	2132.62589124	65	0	67	-1
37	2165.96718127	65	0	67	-1
37	2199.29175637	65	0	67	-1
37	2232.59785709	65	0	67	-1
37	2265.9324025	65	0	67	-1
37	2299.25375191	65	0	67	-1
37	2332.57363511	65	0	67	-1
38	0.0	90	0	109	0
38	83.2925235021	90	0	109	0
38	116.61328643	90	0	109	0
38	149.939621	90	0	109	0
38	183.261556905	90	0	109	0
38	216.572056282	90	0	109	0
38	249.907481425	90	0	109	0
38	283.229710574	90	0	109	0
38	316.53669102	90	0	109	0
38	349.886485133	90	0	109	0
38	383.196104778	90	0	109	0
38	416.501032513	90	0	109	0
38	449.840269832	90	0	109	0
38	483.165724668	90	0	109	0
38	516.473584847	90	0	109	0
38	549.822499227	90	0	109	0
38	583.134758071	90	0	109	0
38	616.443204738	90	0	109	0
38	649.780682591	90	0	109	0
38	683.108776626	90	0	109	0
38	716.41018543	90	0	109	0
38	749.748249772	90	0	109	0
38	783.072238386	90	0	109	0
38	816.389775627	90	0	109	0
38	849.719629128	89	0	109	0
38	916.369952313	88	0	109	0
38	949.691594973	87	0	109	0
38	983.015290344	86	0	109	0
38	1016.34103843	85	0	109	0
38	1049.66033513	84	0	109	0
38	1082.98315077	83	0	109	0
38	1116.28954473	82	0	109	0
38	1149.60590899	81	0	109	0
38	1182.94778551	81	0	109	0
38	1216.25388622	81	0	109	0
38	1249.57406266	81	0	109	0
38	1282.91154051	81	0	109	0
38	1316.22233313	81	0	109	0
38	1349.54485553	81	0	109	0
38	1382.88174689	81	0	109	0
38	1416.20133684	81	0	109	0
38	1449.50890378	82	0	109	0
38	1482.85136678	83	0	109	0
38	1516.17359593	84	0	109	0
38	1549.48262909	85	0	109	0
38	1582.82831778	86	0	109	0
38	1616.14292258	87	0	109	0
38	1649.44990302	88	0	109	0
38	1682.79793767	89	0	109	0
38	1716.09758701	90	0	109	0
38	1749.43506486	91	0	109	0
38	1782.75905348	92	0	109	0
38	1816.08216236	93	0	109	0
38	1849.40820369	94	0	109	0
38	1882.72925986	95	0	109	0
38	1916.04855656	95	0	109	0
38	1949.37166545	95	0	109	0
38	1982.68011211	95	0	109	0
38	2016.01729672	95	0	109	0
38	2049.33600694	95	0	109	0
38	2082.6424009	95	0	109	0
38	2115.98720986	95	0	109	0
38	2149.30240114	95	0	109	0
38	2182.6140735	95	0	109	0
38	2215.96738654	95	0	109	0
38	2249.2737805	95	0	109	0
38	2299.25639111	95	0	109	0
38	2332.57480809	95	0	109	0
38	2365.90466159	95	0	109	0
38	2399.22219883	95	0	109	0
38	2432.53328469	95	0	109	0
38	2465.8810261	95	0	109	0
38	2499.19475116	95	0	109	0
38	2532.49850592	95	0	109	0
38	2565.84155541	95	0	109	0
38	2599.16437105	95	0	109	0
38	2632.47369745	95	0	109	0
38	2665.80677664	95	0	109	0
38	2699.1363369	95	0	109	0
38	2732.45768631	95	0	109	0
38	2765.77698302	95	0	109	0
38	2815.76281932	95	0	109	0
38	2849.09179309	95	0	109	0
38	2882.40375869	96	0	109	0
38	2915.72422837	97	0	109	0
38	2949.05320214	98	0	109	0
38	2982.37836373	99	0	109	0
38	3015.68593067	100	0	109	0
38	3049.02223554	101	0	109	0
38	3082.34417145	102	0	109	0
38	3115.65731002	103	0	109	0
38	3148.98921623	104	0	109	0
38	3182.31819	105	0	109	0
38	3215.62106503	106	0	109	0
38	3248.96294155	106	0	109	0
38	3282.28223825	106	0	109	0
38	3315.61355797	106	0	109	0
38	3348.92933575	106	0	109	0
38	3382.24804597	106	0	109	0
38	3415.56118454	106	0	109	0
38	3448.89250427	106	0	109	0
38	3482.21913208	106	0	109	0
39	0.0	90	0	61	1
39	99.9561306535	90	0	61	1
39	133.278066558	90	0	61	1
39	166.599709219	90	0	61	1
39	199.926043788	90	0	61	1
39	233.235956677	90	0	61	1
39	266.554666895	90	0	61	1
39	299.896250168	90	0	61	1
39	333.201177904	90	0	61	1
39	366.535723314	90	0	61	1
39	399.857365974	90	0	61	1
39	433.167278863	90	0	61	1
39	466.50094454	90	0	61	1
39	499.828452087	90	0	61	1
39	533.135139288	91	0	61	1
39	616.453761533	92	0	61	1
39	666.461591156	93	0	61	1
39	699.76915809	94	0	61	1
39	733.074965558	95	0	61	1
39	766.411563679	96	0	61	1
39	816.402385132	97	0	61	1
39	849.719922372	98	0	61	1
39	883.026609574	99	0	61	1
39	916.367899603	99	0	61	1
39	966.347284529	98	0	61	1
39	999.672739365	97	0	61	1
39	1032.99584825	96	0	61	1
39	1066.31191927	95	0	61	1
39	1099.64206601	94	0	61	1
39	1132.96576138	93	0	61	1
39	1166.28740404	92	0	61	1
39	1199.6090467	91	0	61	1
39	1232.93303532	90	0	61	1
39	1282.91769864	89	0	61	1
39	1316.22849126	88	0	61	1
39	1349.56245019	87	0	61	1
39	1382.88614556	86	0	61	1
39	1432.89896033	85	0	61	1
39	1466.17984204	84	0	61	1
39	1499.51644016	83	0	61	1
39	1532.84072201	82	0	61	1
39	1566.1638309	81	0	61	1
39	1616.13148605	80	0	61	1
39	1649.47570852	79	0	61	1
39	1682.79265927	78	0	61	1
39	1716.10051945	77	0	61	1
39	1766.07140029	76	0	61	1
39	1799.42031467	75	0	61	1
39	1832.75075466	74	0	61	1
39	1866.04981751	73	0	61	1
39	1899.38934808	73	0	61	1
39	1932.70923127	73	0	61	1
39	1966.03761855	73	0	61	1
39	1999.35486255	73	0	61	1
39	2032.6770917	73	0	61	1
39	2065.99433569	73	0	61	1
39	2115.98310444	73	0	61	1
39	2149.30767954	73	0	61	1
39	2182.626683	73	0	61	1
39	2215.95536353	72	0	61	1
39	2265.9350417	71	0	61	1
39	2299.24612756	70	0	61	1
39	2332.58536488	70	0	61	1
39	2365.9040751	70	0	61	1
39	2399.22542452	70	0	61	1
39	2449.19982429	70	0	61	1
39	2482.53642241	70	0	61	1
39	2515.8589448	70	0	61	1
39	2549.18029422	70	0	61	1
39	2582.49138008	70	0	61	1
39	2615.82504576	70	0	61	1
39	2649.13906407	70	0	61	1
39	2682.47331624	70	0	61	1
40	0.0	90	0	22	0
40	99.9655144706	90	0	22	0
40	133.301232857	90	0	22	0
40	166.622289029	90	0	22	0
40	216.597275291	90	0	22	0
40	249.91539902	90	0	22	0
40	283.27311073	90	0	22	0
40	316.570414113	90	0	22	0
40	349.892056774	89	0	22	0
40	416.541206981	88	0	22	0
40	449.881030789	87	0	22	0
40	499.851031897	86	0	22	0
40	533.176486734	85	0	22	0
40	566.500182104	84	0	22	0
40	599.826516674	83	0	22	0
40	633.128511967	82	0	22	0
40	683.116107733	81	0	22	0
40	716.455638296	80	0	22	0
40	749.776987712	79	0	22	0
40	783.08748709	78	0	22	0
40	833.062180107	77	0	22	0
40	866.419305327	76	0	22	0
40	899.737135812	75	0	22	0
40	933.034732441	74	0	22	0
40	983.008545725	73	0	22	0
40	1016.35980606	72	0	22	0
40	1049.67851628	71	0	22	0
40	1082.9919481	70	0	22	0
40	1116.32913271	69	0	22	0
40	1149.6516551	68	0	22	0
40	1182.95687608	67	0	22	0
40	1216.30813641	66	0	22	0
40	1249.62626014	65	0	22	0
40	1299.61092347	64	0	22	0
40	1332.91291876	63	0	22	0
40	1366.24805066	62	0	22	0
40	1399.56998656	61	0	22	0
40	1432.88693732	60	0	22	0
40	1466.22998681	59	0	22	0
40	1499.53931321	58	0	22	0
40	1532.85685045	57	0	22	0
40	1566.18729044	56	0	22	0
40	1616.15171991	55	0	22	0
40	1649.49154371	54	0	22	0
40	1682.80996069	53	0	22	0
40	1716.12163304	52	0	22	0
40	1766.11040179	51	0	22	0
40	1799.44465395	50	0	22	0
40	1832.76072497	49	0	22	0
40	1866.07650274	48	0	22	0
40	1899.40782247	47	0	22	0
40	1932.72653269	46	0	22	0
40	1966.0478821	45	0	22	0
40	1999.37656263	44	0	22	0
40	2032.70172422	43	0	22	0
40	2082.69019972	42	0	22	0
40	2115.99512745	41	0	22	0
40	2149.33201882	40	0	22	0
40	2182.65483445	39	0	22	0
40	2232.64506942	39	0	22	0
40	2265.96202017	39	0	22	0
40	2299.29246016	39	0	22	0
40	2332.62260691	39	0	22	0
40	2365.93046708	39	0	22	0
40	2399.25328272	39	0	22	0
40	2432.56964699	39	0	22	0
40	2465.89275587	39	0	22	0
40	2499.20999986	39	0	22	0
40	2549.17677529	38	0	22	0
40	2582.52862211	37	0	22	0
40	2615.86756618	36	0	22	0
40	2649.15284655	36	0	22	0
40	2682.50322715	36	0	22	0
40	2715.82750901	36	0	22	0
40	2749.14827194	36	0	22	0
40	2782.46962136	36	0	22	0
40	2815.79419646	36	0	22	0
40	2849.08563496	36	0	22	0
40	2882.4289777	36	0	22	0
40	2915.75150009	36	0	22	0
41	0.0	90	0	69	1
41	99.9473333246	90	0	69	1
41	133.261938122	90	0	69	1
41	183.248360911	90	0	69	1
41	216.584665787	90	0	69	1
41	249.90103005	90	0	69	1
41	283.210942939	90	0	69	1
41	333.187102177	90	0	69	1
41	366.535136825	90	0	69	1
41	399.857365974	90	0	69	1
41	433.173143749	90	0	69	1
41	466.518832442	90	0	69	1
41	499.835783194	89	0	69	1
41	566.489918555	88	0	69	1
41	599.809508505	87	0	69	1
41	649.790652897	86	0	69	1
41	683.116694222	85	0	69	1
41	716.424847645	84	0	69	1
41	749.751475459	83	0	69	1
41	799.736432026	82	0	69	1
41	833.060127397	81	0	69	1
41	866.366814599	80	0	69	1
41	899.707811383	79	0	69	1
41	933.027694578	78	0	69	1
41	966.336141245	77	0	69	1
41	999.683002915	76	0	69	1
41	1033.00405909	75	0	69	1
41	1066.31455846	74	0	69	1
41	1116.2907177	73	0	69	1
41	1149.62350365	72	0	69	1
41	1182.94719902	71	0	69	1
41	1216.25711191	70	0	69	1
41	1249.59048434	69	0	69	1
41	1282.91300673	68	0	69	1
41	1316.22614531	68	0	69	1
41	1349.55746503	68	0	69	1
41	1382.88028067	68	0	69	1
41	1416.20163009	68	0	69	1
41	1449.52620519	68	0	69	1
41	1482.84990056	68	0	69	1
41	1516.17476891	68	0	69	1
41	1566.15649979	68	0	69	1
41	1599.46377348	68	0	69	1
41	1632.79949187	68	0	69	1
41	1666.12318724	68	0	69	1
41	1716.10755732	68	0	69	1
41	1749.41864318	68	0	69	1
41	1782.75465481	68	0	69	1
41	1816.07835018	68	0	69	1
41	1849.40145907	68	0	69	1
41	1882.72075577	68	0	69	1
42	0.0	90	0	177	1
42	66.6215852434	90	0	177	1
42	99.9787104637	90	0	177	1
42	133.291555796	90	0	177	1
42	166.58475376	90	0	177	1
42	216.579387389	90	0	177	1
42	249.912173333	90	0	177	1
42	283.233815994	90	0	177	1
42	316.533758576	90	0	177	1
42	366.527219229	90	0	177	1
42	399.870561967	90	0	177	1
42	433.191911384	90	0	177	1
42	466.505636448	90	0	177	1
42	499.839888614	90	0	177	1
42	533.160065053	90	0	177	1
42	566.487865844	90	0	177	1
42	599.79484629	90	0	177	1
42	633.128218722	90	0	177	1
42	666.453673559	90	0	177	1
42	699.784700037	90	0	177	1
42	733.093146705	90	0	177	1
42	766.416255587	90	0	177	1
42	799.722942788	90	0	177	1
42	833.054849	91	0	177	1
42	899.694908634	92	0	177	1
42	933.04763519	93	0	177	1
42	966.366052163	94	0	177	1
42	999.656610928	95	0	177	1
42	1033.01051046	96	0	177	1
42	1066.32746121	97	0	177	1
42	1116.31476374	98	0	177	1
42	1149.61617254	99	0	177	1
42	1182.9530639	100	0	177	1
42	1216.2881958	101	0	177	1
42	1266.25907664	102	0	177	1
42	1299.56898953	103	0	177	1
42	1332.90617414	104	0	177	1
42	1366.22986951	105	0	177	1
42	1399.54799324	106	0	177	1
42	1432.87374132	107	0	177	1
42	1466.19157181	108	0	177	1
42	1499.5398997	109	0	177	1
42	1532.83661659	110	0	177	1
42	1566.17321471	111	0	177	1
42	1599.49749657	112	0	177	1
42	1632.81092839	113	0	177	1
42	1666.14136838	114	0	177	1
42	1716.12720468	115	0	177	1
42	1749.4459149	116	0	177	1
42	1782.7373534	117	0	177	1
42	1816.09623809	118	0	177	1
42	1849.40351178	119	0	177	1
42	1882.71753009	120	0	177	1
42	1916.06585798	121	0	177	1
42	1949.38427495	122	0	177	1
42	1982.68714998	123	0	177	1
42	2032.66741463	124	0	177	1
42	2066.00811817	125	0	177	1
42	2099.33005408	126	0	177	1
42	2132.6355683	127	0	177	1
42	2182.61026132	128	0	177	1
42	2215.97149196	129	0	177	1
42	2249.28287107	130	0	177	1
42	2282.5910245	131	0	177	1
42	2315.92967533	132	0	177	1
42	2349.25395719	133	0	177	1
42	2382.57472011	134	0	177	1
42	2415.89313709	135	0	177	1
42	2449.21917841	136	0	177	1
42	2499.21909044	137	0	177	1
42	2532.53780066	138	0	177	1
42	2565.8526987	139	0	177	1
42	2599.1646643	140	0	177	1
42	2649.14962086	141	0	177	1
42	2682.46950406	142	0	177	1
42	2715.78674806	143	0	177	1
42	2749.12569213	144	0	177	1
42	2782.44557532	145	0	177	1
42	2815.75724768	146	0	177	1
42	2849.09355255	147	0	177	1
42	2882.41138304	148	0	177	1
42	2915.72422837	149	0	177	1
42	2965.71798227	150	0	177	1
42	2999.05721959	151	0	177	1
42	3032.36977167	152	0	177	1
42	3065.67821834	153	0	177	1
42	3099.01247051	154	0	177	1
42	3132.33645912	155	0	177	1
42	3165.64519903	156	0	177	1
42	3198.98062418	157	0	177	1
42	3232.31487634	158	0	177	1
42	3265.62713518	159	0	177	1
42	3298.9637333	160	0	177	1
42	3332.28127055	161	0	177	1
42	3365.60701863	162	0	177	1
42	3415.59226844	163	0	177	1
42	3448.89748942	164	0	177	1
42	3482.23350105	165	0	177	1
42	3515.54605314	166	0	177	1
42	3565.53863406	167	0	177	1
42	3598.84121584	168	0	177	1
42	3632.17752071	169	0	177	1
42	3665.49916337	169	0	177	1
42	3698.80379787	169	0	177	1
42	3732.14479465	169	0	177	1
42	3765.46936975	169	0	177	1
42	3798.77722993	169	0	177	1
42	3832.1114821	169	0	177	1
42	3865.43517747	169	0	177	1
42	3898.74098494	169	0	177	1
42	3932.07963577	169	0	177	1
42	3965.40333114	169	0	177	1
42	3998.71324403	169	0	177	1
43	0.0	90	0	102	-1
43	99.9467468355	90	0	102	-1
43	133.276307092	90	0	102	-1
43	166.600588952	90	0	102	-1
43	199.927216765	90	0	102	-1
43	233.23683641	90	0	102	-1
43	266.568449377	90	0	102	-1
43	299.876896044	90	0	102	-1
43	333.212321187	90	0	102	-1
43	366.548332818	90	0	102	-1
43	416.53563534	90	0	102	-1
43	449.84085632	90	0	102	-1
43	483.175988219	90	0	102	-1
43	516.500563322	91	0	102	-1
43	599.792207092	92	0	102	-1
43	633.119421394	93	0	102	-1
43	666.454553292	94	0	102	-1
43	699.750097211	95	0	102	-1
43	733.091680483	96	0	102	-1
43	766.411563678	97	0	102	-1
43	799.713852216	98	0	102	-1
43	833.064526062	99	0	102	-1
43	883.039805568	100	0	102	-1
43	916.371711779	101	0	102	-1
43	949.683090889	102	0	102	-1
43	983.020275497	103	0	102	-1
43	1016.33927896	104	0	102	-1
43	1049.66150811	105	0	102	-1
43	1082.97083451	106	0	102	-1
43	1116.30801912	107	0	102	-1
43	1149.63142124	108	0	102	-1
43	1182.93136383	109	0	102	-1
43	1216.27998496	110	0	102	-1
43	1249.59840194	111	0	102	-1
43	1282.89072017	111	0	102	-1
43	1332.88564704	111	0	102	-1
43	1366.22136543	111	0	102	-1
43	1399.5477	111	0	102	-1
43	1432.84881556	111	0	102	-1
43	1482.85253976	111	0	102	-1
43	1516.17858108	111	0	102	-1
43	1549.49406561	111	0	102	-1
43	1582.80133931	111	0	102	-1
44	0.0	90	0	42	-1
44	99.9731388224	90	0	42	-1
44	133.309443698	90	0	42	-1
44	166.629033648	90	0	42	-1
44	216.61017804	90	0	42	-1
44	249.920677418	90	0	42	-1
44	283.262847179	90	0	42	-1
44	316.582730374	90	0	42	-1
44	366.582055912	90	0	42	-1
44	399.885517426	90	0	42	-1
44	433.218889859	90	0	42	-1
44	466.541705497	90	0	42	-1
44	499.866867089	90	0	42	-1
44	533.203465209	90	0	42	-1
44	566.523641648	90	0	42	-1
44	599.828569384	90	0	42	-1
44	633.134963342	90	0	42	-1
44	683.10496445	90	0	42	-1
44	716.456224784	90	0	42	-1
44	749.774348514	90	0	42	-1
44	783.087193845	89	0	42	-1
44	866.434554031	88	0	42	-1
44	899.760595356	87	0	42	-1
44	933.040010838	86	0	42	-1
44	966.381007622	85	0	42	-1
44	999.70177055	84	0	42	-1
44	1033.00640504	83	0	42	-1
44	1066.35355996	82	0	42	-1
44	1099.67813506	81	0	42	-1
44	1149.6642646	80	0	42	-1
44	1182.95599635	79	0	42	-1
44	1216.31018912	78	0	42	-1
44	1249.6233277	77	0	42	-1
44	1299.60681805	76	0	42	-1
44	1332.93432559	75	0	42	-1
44	1366.25450203	74	0	42	-1
44	1399.58259607	73	0	42	-1
44	1432.89749411	72	0	42	-1
44	1466.22148272	71	0	42	-1
44	1499.54723081	70	0	42	-1
44	1532.88177622	69	0	42	-1
44	1566.1817188	68	0	42	-1
44	1599.5089331	67	0	42	-1
44	1632.84201229	66	0	42	-1
44	1666.16042926	65	0	42	-1
44	1699.48471112	64	0	42	-1
44	1749.46614876	63	0	42	-1
44	1782.78221978	62	0	42	-1
44	1816.0930124	61	0	42	-1
44	1849.4307835	61	0	42	-1
44	1882.75506535	61	0	42	-1
44	1916.0699634	61	0	42	-1
44	1949.39923041	61	0	42	-1
44	1982.71559467	61	0	42	-1
44	2016.0237481	61	0	42	-1
44	2066.01339657	60	0	42	-1
44	2099.35703255	59	0	42	-1
44	2132.67369006	58	0	42	-1
44	2165.98653539	57	0	42	-1
44	2215.97940956	57	0	42	-1
44	2249.30310493	57	0	42	-1
44	2282.62328137	57	0	42	-1
44	2315.95577407	57	0	42	-1
44	2349.26539371	57	0	42	-1
44	2382.60463103	57	0	42	-1
44	2415.92510071	57	0	42	-1
44	2449.23384063	57	0	42	-1
44	2482.56545359	57	0	42	-1
45	0.0	90	0	171	-1
45	66.6157203573	90	0	171	-1
45	116.595398528	90	0	171	-1
45	149.940500732	90	0	171	-1
45	183.259797439	90	0	171	-1
45	216.565604907	90	0	171	-1
45	249.905721958	90	0	171	-1
45	283.229124085	90	0	171	-1
45	316.534345065	90	0	171	-1
45	349.876514826	90	0	171	-1
45	383.199916953	90	0	171	-1
45	416.507190643	90	0	171	-1
45	449.847894183	90	0	171	-1
45	483.168070622	90	0	171	-1
45	516.482968665	90	0	171	-1
45	566.476722561	90	0	171	-1
45	599.793673313	90	0	171	-1
45	633.122060593	90	0	171	-1
45	666.442237032	90	0	171	-1
45	716.42044898	90	0	171	-1
45	749.729482136	90	0	171	-1
45	783.070478921	90	0	171	-1
45	816.385963451	90	0	171	-1
45	849.698808783	90	0	171	-1
45	883.0406853	91	0	171	-1
45	949.686316576	92	0	171	-1
45	983.004440305	93	0	171	-1
45	1016.33576003	94	0	171	-1
45	1049.66268109	95	0	171	-1
45	1082.98549672	96	0	171	-1
45	1116.29804881	97	0	171	-1
45	1166.28623107	98	0	171	-1
45	1199.60787373	99	0	171	-1
45	1232.93186234	100	0	171	-1
45	1266.25379825	101	0	171	-1
45	1299.56517736	102	0	171	-1
45	1332.92142284	103	0	171	-1
45	1366.2251776	104	0	171	-1
45	1399.53274454	105	0	171	-1
45	1432.8775535	106	0	171	-1
45	1482.85987087	107	0	171	-1
45	1516.18034055	108	0	171	-1
45	1549.49963726	109	0	171	-1
45	1582.81864072	110	0	171	-1
45	1616.14233609	111	0	171	-1
45	1649.47776123	112	0	171	-1
45	1682.8040958	113	0	171	-1
45	1716.1213398	114	0	171	-1
45	1749.43565135	115	0	171	-1
45	1782.74145882	116	0	171	-1
45	1816.08186912	117	0	171	-1
45	1849.40585773	118	0	171	-1
45	1882.7116652	119	0	171	-1
45	1932.69632852	120	0	171	-1
45	1966.03996451	121	0	171	-1
45	1999.35486255	122	0	171	-1
45	2032.66330921	123	0	171	-1
45	2082.65325094	124	0	171	-1
45	2115.98896932	125	0	171	-1
45	2149.31119847	126	0	171	-1
45	2182.61788567	127	0	171	-1
45	2215.94979188	128	0	171	-1
45	2249.27671294	129	0	171	-1
45	2282.58897179	130	0	171	-1
45	2315.92234422	131	0	171	-1
45	2349.24457337	132	0	171	-1
45	2399.21574745	133	0	171	-1
45	2432.55733073	134	0	171	-1
45	2465.87897339	135	0	171	-1
45	2499.20149578	136	0	171	-1
45	2549.18381315	137	0	171	-1
45	2582.50164363	138	0	171	-1
45	2615.81390248	139	0	171	-1
45	2649.15167357	140	0	171	-1
45	2682.49179063	141	0	171	-1
45	2715.7896805	142	0	171	-1
45	2749.12363942	142	0	171	-1
45	2782.43560502	142	0	171	-1
45	2815.74258546	142	0	171	-1
45	2865.73340692	142	0	171	-1
45	2899.07147126	142	0	171	-1
45	2932.3890085	142	0	171	-1
45	2965.70566601	142	0	171	-1
45	3015.69267529	142	0	171	-1
45	3049.0219423	142	0	171	-1
45	3082.34299847	142	0	171	-1
46	0.0	90	0	4	1
46	83.3112911374	90	0	4	1
46	116.632933798	90	0	4	1
46	149.943139931	90	0	4	1
46	183.280031295	90	0	4	1
46	216.600794223	90	0	4	1
46	249.913346311	90	0	4	1
46	283.249357942	90	0	4	1
46	333.235194242	90	0	4	1
46	366.554197704	90	0	4	1
46	399.876720098	90	0	4	1
46	433.215957416	90	0	4	1
46	483.184785548	90	0	4	1
46	516.513759316	90	0	4	1
46	549.84038713	90	0	4	1
46	583.151179751	89	0	4	1
46	666.483291233	88	0	4	1
46	699.80053523	87	0	4	1
46	733.095199415	86	0	4	1
46	766.454084102	85	0	4	1
46	799.755492906	84	0	4	1
46	833.06921797	83	0	4	1
46	866.400830937	82	0	4	1
46	899.725699285	81	0	4	1
46	949.708309898	80	0	4	1
46	983.011771413	79	0	4	1
46	1016.35335469	78	0	4	1
46	1049.67558383	77	0	4	1
46	1082.98315077	76	0	4	1
46	1116.32092187	75	0	4	1
46	1149.64285777	74	0	4	1
46	1182.95394364	73	0	4	1
46	1216.28936878	72	0	4	1
46	1266.27872401	71	0	4	1
46	1299.59714099	70	0	4	1
46	1332.91995662	69	0	4	1
46	1366.24541146	68	0	4	1
46	1416.23036803	67	0	4	1
46	1449.55728909	66	0	4	1
46	1482.86778846	65	0	4	1
46	1516.20761227	64	0	4	1
46	1549.51752516	63	0	4	1
46	1582.84092729	62	0	4	1
46	1616.16315643	61	0	4	1
46	1649.48538558	60	0	4	1
46	1682.80878771	59	0	4	1
46	1732.81427138	58	0	4	1
46	1766.09691255	57	0	4	1
46	1799.44348097	56	0	4	1
46	1832.76922906	55	0	4	1
46	1882.75359913	54	0	4	1
46	1916.05559443	53	0	4	1
46	1949.39072632	52	0	4	1
46	1982.71236899	51	0	4	1
46	2016.0237481	50	0	4	1
46	2049.36562461	49	0	4	1
46	2082.6781767	48	0	4	1
46	2115.99102203	47	0	4	1
46	2149.33084584	46	0	4	1
46	2199.31257672	45	0	4	1
46	2232.6330464	44	0	4	1
46	2266.01157846	43	0	4	1
46	2299.31445348	42	0	4	1
46	2349.31641822	41	0	4	1
46	2382.64040684	40	0	4	1
46	2415.936244	39	0	4	1
46	2449.25407448	38	0	4	1
46	2482.57601039	37	0	4	1
46	2515.89296114	36	0	4	1
46	2549.18293342	35	0	4	1
46	2582.53214104	34	0	4	1
46	2615.85143775	33	0	4	1
46	2665.8322889	32	0	4	1
46	2699.13721663	31	0	4	1
46	2732.47322826	30	0	4	1
46	2765.79985608	29	0	4	1
46	2815.77103016	28	0	4	1
46	2849.12727565	27	0	4	1
46	2882.42809796	26	0	4	1
46	2915.75384605	26	0	4	1
46	2949.05554809	26	0	4	1
46	2982.37719075	26	0	4	1
46	3015.71496185	26	0	4	1
46	3049.02634096	26	0	4	1
46	3082.34270523	26	0	4	1
46	3132.32326313	26	0	4	1
46	3165.66953831	26	0	4	1
46	3198.99323368	26	0	4	1
46	3232.30256008	26	0	4	1
46	3265.64590282	26	0	4	1
46	3298.9742901	26	0	4	1
46	3332.29710574	26	0	4	1
46	3365.61933489	26	0	4	1
46	3398.93892484	26	0	4	1
